tags: darakwon 13-과

[sound:가족.mp3]	가족 <span class="small light">/ 친척</span>	famille <span class="small light">/ parentèle</span>

[sound:읽습니다.mp3]	읽습니다 <span class="발음">[읽<span style="font-weight: bold">슴</span>니다]</span><hr/>읽으십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">읽다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">읽으십니다</div>읽습니다</div><div class="해요체"><div class="높임">읽으세요</div>읽어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">읽으셨습니다</div>읽었습니다</div><div class="해요체"><div class="높임">읽으셨어요</div>읽었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">읽으실 겁니다</div>읽을 겁니다</div><div class="해요체"><div class="높임">읽으실 거예요</div>읽을 거예요</div></div><div class="명령법">읽으세요</div></div><div class="bloc"><div class="고"><div class="높임">읽으시고</div>읽고</div><div class="지만"><div class="높임">읽으시지만</div>읽지만</div><div class="는데"><div class="높임">읽으시는데</div>읽는데</div><div class="면"><div class="높임">읽으시면</div>읽으면</div><div class="서"><div class="높임">읽으셔서</div>읽어서</div></div></div>	il lit<p class="small">(하십시오체, registre formel poli)</p>
[sound:읽어요.mp3]	읽어요 <span class="발음">[일거요]</span><hr/>읽으세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">읽다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">읽으십니다</div>읽습니다</div><div class="해요체"><div class="높임">읽으세요</div>읽어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">읽으셨습니다</div>읽었습니다</div><div class="해요체"><div class="높임">읽으셨어요</div>읽었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">읽으실 겁니다</div>읽을 겁니다</div><div class="해요체"><div class="높임">읽으실 거예요</div>읽을 거예요</div></div><div class="명령법">읽으세요</div></div><div class="bloc"><div class="고"><div class="높임">읽으시고</div>읽고</div><div class="지만"><div class="높임">읽으시지만</div>읽지만</div><div class="는데"><div class="높임">읽으시는데</div>읽는데</div><div class="면"><div class="높임">읽으시면</div>읽으면</div><div class="서"><div class="높임">읽으셔서</div>읽어서</div></div></div>	il lit<p class="small">(해요체, registre informel poli)</p>
[sound:읽었어요.mp3]	읽었어요 <span class="발음">[일거써요]</span><hr/>읽으셨어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">읽다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">읽으십니다</div>읽습니다</div><div class="해요체"><div class="높임">읽으세요</div>읽어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">읽으셨습니다</div>읽었습니다</div><div class="해요체"><div class="높임">읽으셨어요</div>읽었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">읽으실 겁니다</div>읽을 겁니다</div><div class="해요체"><div class="높임">읽으실 거예요</div>읽을 거예요</div></div><div class="명령법">읽으세요</div></div><div class="bloc"><div class="고"><div class="높임">읽으시고</div>읽고</div><div class="지만"><div class="높임">읽으시지만</div>읽지만</div><div class="는데"><div class="높임">읽으시는데</div>읽는데</div><div class="면"><div class="높임">읽으시면</div>읽으면</div><div class="서"><div class="높임">읽으셔서</div>읽어서</div></div></div>	il lisait<p class="small">(해요체, registre informel poli)</p>
[sound:읽을_거예요.mp3]	읽을 거예요 <span class="발음">[일글]</span><hr/>읽으실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">읽다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">읽으십니다</div>읽습니다</div><div class="해요체"><div class="높임">읽으세요</div>읽어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">읽으셨습니다</div>읽었습니다</div><div class="해요체"><div class="높임">읽으셨어요</div>읽었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">읽으실 겁니다</div>읽을 겁니다</div><div class="해요체"><div class="높임">읽으실 거예요</div>읽을 거예요</div></div><div class="명령법">읽으세요</div></div><div class="bloc"><div class="고"><div class="높임">읽으시고</div>읽고</div><div class="지만"><div class="높임">읽으시지만</div>읽지만</div><div class="는데"><div class="높임">읽으시는데</div>읽는데</div><div class="면"><div class="높임">읽으시면</div>읽으면</div><div class="서"><div class="높임">읽으셔서</div>읽어서</div></div></div>	il lira<p class="small">(해요체, registre informel poli)</p>

[sound:잡니다.mp3]	잡니다 <span class="발음">[<span style="font-weight: bold">잠</span>니다]</span><hr/>주무십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사"><div class="높임">주무시다</div>자다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">주무십니다</div>잡니다</div><div class="해요체"><div class="높임">주무세요</div>자요</div></div><div class="과거"><div class="하십시오체"><div class="높임">주무셨습니다</div>잤습니다</div><div class="해요체"><div class="높임">주무셨어요</div>잤어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">주무실 겁니다</div>잘 겁니다</div><div class="해요체"><div class="높임">주무실 거예요</div>잘 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">주무시고</div>자고</div><div class="지만"><div class="높임">주무시지만</div>자지만</div><div class="는데"><div class="높임">주무시는데</div>자는데</div><div class="면"><div class="높임">주무시면</div>자면</div><div class="서"><div class="높임">주무셔서</div>자서</div></div></div>	il dort<p class="small">(하십시오체, registre formel poli)</p>
[sound:자요.mp3]	<span class="불규칙">자</span>요<p class="small">(*<span class="불규칙">자아</span>요)</p><hr/>주무세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사"><div class="높임">주무시다</div>자다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">주무십니다</div>잡니다</div><div class="해요체"><div class="높임">주무세요</div>자요</div></div><div class="과거"><div class="하십시오체"><div class="높임">주무셨습니다</div>잤습니다</div><div class="해요체"><div class="높임">주무셨어요</div>잤어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">주무실 겁니다</div>잘 겁니다</div><div class="해요체"><div class="높임">주무실 거예요</div>잘 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">주무시고</div>자고</div><div class="지만"><div class="높임">주무시지만</div>자지만</div><div class="는데"><div class="높임">주무시는데</div>자는데</div><div class="면"><div class="높임">주무시면</div>자면</div><div class="서"><div class="높임">주무셔서</div>자서</div></div></div>	il dort<p class="small">(해요체, registre informel poli)</p>
[sound:잤어요.mp3]	<span class="불규칙">잤</span>어요 <span class="발음">[자써요]</span><p class="small">(*<span class="불규칙">자았</span>어요)</p><hr/>주무<span class="불규칙">셨</span>어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사"><div class="높임">주무시다</div>자다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">주무십니다</div>잡니다</div><div class="해요체"><div class="높임">주무세요</div>자요</div></div><div class="과거"><div class="하십시오체"><div class="높임">주무셨습니다</div>잤습니다</div><div class="해요체"><div class="높임">주무셨어요</div>잤어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">주무실 겁니다</div>잘 겁니다</div><div class="해요체"><div class="높임">주무실 거예요</div>잘 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">주무시고</div>자고</div><div class="지만"><div class="높임">주무시지만</div>자지만</div><div class="는데"><div class="높임">주무시는데</div>자는데</div><div class="면"><div class="높임">주무시면</div>자면</div><div class="서"><div class="높임">주무셔서</div>자서</div></div></div>	il dormait<p class="small">(해요체, registre informel poli)</p>
[sound:잘_거예요.mp3]	잘 거예요<hr/>주무실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사"><div class="높임">주무시다</div>자다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">주무십니다</div>잡니다</div><div class="해요체"><div class="높임">주무세요</div>자요</div></div><div class="과거"><div class="하십시오체"><div class="높임">주무셨습니다</div>잤습니다</div><div class="해요체"><div class="높임">주무셨어요</div>잤어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">주무실 겁니다</div>잘 겁니다</div><div class="해요체"><div class="높임">주무실 거예요</div>잘 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">주무시고</div>자고</div><div class="지만"><div class="높임">주무시지만</div>자지만</div><div class="는데"><div class="높임">주무시는데</div>자는데</div><div class="면"><div class="높임">주무시면</div>자면</div><div class="서"><div class="높임">주무셔서</div>자서</div></div></div>	il dormira<p class="small">(해요체, registre informel poli)</p>

[sound:자연스럽습니다.mp3]	자연스럽습니다<p class="발음">[자연스럽<span style="font-weight: bold">씀</span>니다]</p><hr/>자연스러<span class="불규칙">우</span>십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">자연스럽다</div><div class="불규칙">(“ㅂ” 불규칙 형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">자연스러우십니다</div>자연스럽습니다</div><div class="해요체"><div class="높임">자연스러우세요</div>자연스러워요</div></div><div class="과거"><div class="하십시오체"><div class="높임">자연스러우셨습니다</div>자연스러웠습니다</div><div class="해요체"><div class="높임">자연스러우셨어요</div>자연스러웠어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">자연스러우실 겁니다</div>자연스러울 겁니다</div><div class="해요체"><div class="높임">자연스러우실 거예요</div>자연스러울 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">자연스러우시고</div>자연스럽고</div><div class="지만"><div class="높임">자연스러우시지만</div>자연스럽지만</div><div class="는데"><div class="높임">자연스러우신데</div>자연스러운데</div><div class="면"><div class="높임">자연스러우시면</div>자연스러우면</div><div class="서"><div class="높임">자연스러우셔서</div>자연스러워서</div></div></div>	il est naturel, sans affectation<p class="small">(하십시오체, registre formel poli)</p>
[sound:자연스러워요.mp3]	자연스러<span class="불규칙">워</span>요<p class="small">(*자연스러<span class="불규칙">우어</span>요)</p><hr/>자연스러<span class="불규칙">우</span>세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">자연스럽다</div><div class="불규칙">(“ㅂ” 불규칙 형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">자연스러우십니다</div>자연스럽습니다</div><div class="해요체"><div class="높임">자연스러우세요</div>자연스러워요</div></div><div class="과거"><div class="하십시오체"><div class="높임">자연스러우셨습니다</div>자연스러웠습니다</div><div class="해요체"><div class="높임">자연스러우셨어요</div>자연스러웠어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">자연스러우실 겁니다</div>자연스러울 겁니다</div><div class="해요체"><div class="높임">자연스러우실 거예요</div>자연스러울 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">자연스러우시고</div>자연스럽고</div><div class="지만"><div class="높임">자연스러우시지만</div>자연스럽지만</div><div class="는데"><div class="높임">자연스러우신데</div>자연스러운데</div><div class="면"><div class="높임">자연스러우시면</div>자연스러우면</div><div class="서"><div class="높임">자연스러우셔서</div>자연스러워서</div></div></div>	il est naturel, sans affectation<p class="small">(해요체, registre informel poli)</p>
[sound:자연스러웠어요.mp3]	자연스러<span class="불규칙">웠</span>어요<p class="small">(*자연스러<span class="불규칙">우었</span>어요)</p><hr/>자연스러<span class="불규칙">우셨</span>어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">자연스럽다</div><div class="불규칙">(“ㅂ” 불규칙 형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">자연스러우십니다</div>자연스럽습니다</div><div class="해요체"><div class="높임">자연스러우세요</div>자연스러워요</div></div><div class="과거"><div class="하십시오체"><div class="높임">자연스러우셨습니다</div>자연스러웠습니다</div><div class="해요체"><div class="높임">자연스러우셨어요</div>자연스러웠어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">자연스러우실 겁니다</div>자연스러울 겁니다</div><div class="해요체"><div class="높임">자연스러우실 거예요</div>자연스러울 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">자연스러우시고</div>자연스럽고</div><div class="지만"><div class="높임">자연스러우시지만</div>자연스럽지만</div><div class="는데"><div class="높임">자연스러우신데</div>자연스러운데</div><div class="면"><div class="높임">자연스러우시면</div>자연스러우면</div><div class="서"><div class="높임">자연스러우셔서</div>자연스러워서</div></div></div>	il était naturel, sans affectation<p class="small">(해요체, registre informel poli)</p>
[sound:자연스러울_거예요.mp3]	자연스러<span class="불규칙">울</span> 거예요<p class="small">(*자연스러<span class="불규칙">우을</span> 거예요)</p><hr/>자연스러<span class="불규칙">우</span>실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">자연스럽다</div><div class="불규칙">(“ㅂ” 불규칙 형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">자연스러우십니다</div>자연스럽습니다</div><div class="해요체"><div class="높임">자연스러우세요</div>자연스러워요</div></div><div class="과거"><div class="하십시오체"><div class="높임">자연스러우셨습니다</div>자연스러웠습니다</div><div class="해요체"><div class="높임">자연스러우셨어요</div>자연스러웠어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">자연스러우실 겁니다</div>자연스러울 겁니다</div><div class="해요체"><div class="높임">자연스러우실 거예요</div>자연스러울 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">자연스러우시고</div>자연스럽고</div><div class="지만"><div class="높임">자연스러우시지만</div>자연스럽지만</div><div class="는데"><div class="높임">자연스러우신데</div>자연스러운데</div><div class="면"><div class="높임">자연스러우시면</div>자연스러우면</div><div class="서"><div class="높임">자연스러우셔서</div>자연스러워서</div></div></div>	il sera naturel, sans affectation<p class="small">(해요체, registre informel poli)</p>

[sound:자유롭습니다.mp3]	자유롭습니다<p class="발음">[자유롭<span style="font-weight: bold">씀</span>니다]</p><hr/>자유로<span class="불규칙">우</span>십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">자유롭다</div><div class="불규칙">(“ㅂ” 불규칙 형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">자유로우십니다</div>자유롭습니다</div><div class="해요체"><div class="높임">자유로우세요</div>자유로워요</div></div><div class="과거"><div class="하십시오체"><div class="높임">자유로우셨습니다</div>자유로웠습니다</div><div class="해요체"><div class="높임">자유로우셨어요</div>자유로웠어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">자유로우실 겁니다</div>자유로울 겁니다</div><div class="해요체"><div class="높임">자유로우실 거예요</div>자유로울 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">자유로우시고</div>자유롭고</div><div class="지만"><div class="높임">자유로우시지만</div>자유롭지만</div><div class="는데"><div class="높임">자유로우신데</div>자유로운데</div><div class="면"><div class="높임">자유로우시면</div>자유로우면</div><div class="서"><div class="높임">자유로우셔서</div>자유로워서</div></div></div>	il est libre<p class="small">(하십시오체, registre formel poli)</p>
[sound:자유로워요.mp3]	자유로<span class="불규칙">워</span>요<p class="small">(*자유로<span class="불규칙">우어</span>요)</p><hr/>자유로<span class="불규칙">우</span>세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">자유롭다</div><div class="불규칙">(“ㅂ” 불규칙 형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">자유로우십니다</div>자유롭습니다</div><div class="해요체"><div class="높임">자유로우세요</div>자유로워요</div></div><div class="과거"><div class="하십시오체"><div class="높임">자유로우셨습니다</div>자유로웠습니다</div><div class="해요체"><div class="높임">자유로우셨어요</div>자유로웠어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">자유로우실 겁니다</div>자유로울 겁니다</div><div class="해요체"><div class="높임">자유로우실 거예요</div>자유로울 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">자유로우시고</div>자유롭고</div><div class="지만"><div class="높임">자유로우시지만</div>자유롭지만</div><div class="는데"><div class="높임">자유로우신데</div>자유로운데</div><div class="면"><div class="높임">자유로우시면</div>자유로우면</div><div class="서"><div class="높임">자유로우셔서</div>자유로워서</div></div></div>	il est libre<p class="small">(해요체, registre informel poli)</p>
[sound:자유로웠어요.mp3]	자유로<span class="불규칙">웠</span>어요<p class="small">(*자유로<span class="불규칙">우었</span>어요)</p><hr/>자유로<span class="불규칙">우셨</span>어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">자유롭다</div><div class="불규칙">(“ㅂ” 불규칙 형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">자유로우십니다</div>자유롭습니다</div><div class="해요체"><div class="높임">자유로우세요</div>자유로워요</div></div><div class="과거"><div class="하십시오체"><div class="높임">자유로우셨습니다</div>자유로웠습니다</div><div class="해요체"><div class="높임">자유로우셨어요</div>자유로웠어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">자유로우실 겁니다</div>자유로울 겁니다</div><div class="해요체"><div class="높임">자유로우실 거예요</div>자유로울 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">자유로우시고</div>자유롭고</div><div class="지만"><div class="높임">자유로우시지만</div>자유롭지만</div><div class="는데"><div class="높임">자유로우신데</div>자유로운데</div><div class="면"><div class="높임">자유로우시면</div>자유로우면</div><div class="서"><div class="높임">자유로우셔서</div>자유로워서</div></div></div>	il était libre<p class="small">(해요체, registre informel poli)</p>
[sound:자유로울_거예요.mp3]	자유로<span class="불규칙">울</span> 거예요<p class="small">(*자유로<span class="불규칙">우을</span> 거예요)</p><hr/>자유로<span class="불규칙">우</span>실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">자유롭다</div><div class="불규칙">(“ㅂ” 불규칙 형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">자유로우십니다</div>자유롭습니다</div><div class="해요체"><div class="높임">자유로우세요</div>자유로워요</div></div><div class="과거"><div class="하십시오체"><div class="높임">자유로우셨습니다</div>자유로웠습니다</div><div class="해요체"><div class="높임">자유로우셨어요</div>자유로웠어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">자유로우실 겁니다</div>자유로울 겁니다</div><div class="해요체"><div class="높임">자유로우실 거예요</div>자유로울 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">자유로우시고</div>자유롭고</div><div class="지만"><div class="높임">자유로우시지만</div>자유롭지만</div><div class="는데"><div class="높임">자유로우신데</div>자유로운데</div><div class="면"><div class="높임">자유로우시면</div>자유로우면</div><div class="서"><div class="높임">자유로우셔서</div>자유로워서</div></div></div>	il sera libre<p class="small">(해요체, registre informel poli)</p>

[sound:재미없습니다.mp3]	재미없습니다<p class="발음">[재미업<span style="font-weight: bold">씀</span>니다]</p><hr/>재미없으십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">재미없다</div><div class="불규칙">(형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">재미없으십니다</div>재미없습니다</div><div class="해요체"><div class="높임">재미없으세요</div>재미없어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">재미없으셨습니다</div>재미없었습니다</div><div class="해요체"><div class="높임">재미없으셨어요</div>재미없었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">재미없으실 겁니다</div>재미없을 겁니다</div><div class="해요체"><div class="높임">재미없으실 거예요</div>재미없을 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">재미없으시고</div>재미없고</div><div class="지만"><div class="높임">재미없으시지만</div>재미없지만</div><div class="는데"><div class="높임">재미없으신데</div>재미없는데</div><div class="면"><div class="높임">재미없으시면</div>재미없으면</div><div class="서"><div class="높임">재미없으셔서</div>재미없어서</div></div></div>	il est inintéressant<p class="small">(하십시오체, registre formel poli)</p>
[sound:재미없어요.mp3]	재미없어요 <span class="발음">[재미업써요]</span><hr/>재미없으세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">재미없다</div><div class="불규칙">(형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">재미없으십니다</div>재미없습니다</div><div class="해요체"><div class="높임">재미없으세요</div>재미없어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">재미없으셨습니다</div>재미없었습니다</div><div class="해요체"><div class="높임">재미없으셨어요</div>재미없었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">재미없으실 겁니다</div>재미없을 겁니다</div><div class="해요체"><div class="높임">재미없으실 거예요</div>재미없을 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">재미없으시고</div>재미없고</div><div class="지만"><div class="높임">재미없으시지만</div>재미없지만</div><div class="는데"><div class="높임">재미없으신데</div>재미없는데</div><div class="면"><div class="높임">재미없으시면</div>재미없으면</div><div class="서"><div class="높임">재미없으셔서</div>재미없어서</div></div></div>	il est inintéressant<p class="small">(해요체, registre informel poli)</p>

[sound:재미있습니다.mp3]	재미있습니다<p class="발음">[재미이<span style="font-weight: bold">씀</span>니다]</p><hr/>재미있으십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">재미있다</div><div class="불규칙">(형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">재미있으십니다</div>재미있습니다</div><div class="해요체"><div class="높임">재미있으세요</div>재미있어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">재미있으셨습니다</div>재미있었습니다</div><div class="해요체"><div class="높임">재미있으셨어요</div>재미있었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">재미있으실 겁니다</div>재미있을 겁니다</div><div class="해요체"><div class="높임">재미있으실 거예요</div>재미있을 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">재미있으시고</div>재미있고</div><div class="지만"><div class="높임">재미있으시지만</div>재미있지만</div><div class="는데"><div class="높임">재미있으신데</div>재미있는데</div><div class="면"><div class="높임">재미있으시면</div>재미있으면</div><div class="서"><div class="높임">재미있으셔서</div>재미있어서</div></div></div>	il est intéressant<p class="small">(하십시오체, registre formel poli)</p>
[sound:재미있어요.mp3]	재미있어요<hr/>재미있으세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">재미있다</div><div class="불규칙">(형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">재미있으십니다</div>재미있습니다</div><div class="해요체"><div class="높임">재미있으세요</div>재미있어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">재미있으셨습니다</div>재미있었습니다</div><div class="해요체"><div class="높임">재미있으셨어요</div>재미있었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">재미있으실 겁니다</div>재미있을 겁니다</div><div class="해요체"><div class="높임">재미있으실 거예요</div>재미있을 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">재미있으시고</div>재미있고</div><div class="지만"><div class="높임">재미있으시지만</div>재미있지만</div><div class="는데"><div class="높임">재미있으신데</div>재미있는데</div><div class="면"><div class="높임">재미있으시면</div>재미있으면</div><div class="서"><div class="높임">재미있으셔서</div>재미있어서</div></div></div>	il est intéressant<p class="small">(해요체, registre informel poli)</p>
[sound:재미있었어요.mp3]	재미있었어요<hr/>재미있으셨어요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">재미있다</div><div class="불규칙">(형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">재미있으십니다</div>재미있습니다</div><div class="해요체"><div class="높임">재미있으세요</div>재미있어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">재미있으셨습니다</div>재미있었습니다</div><div class="해요체"><div class="높임">재미있으셨어요</div>재미있었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">재미있으실 겁니다</div>재미있을 겁니다</div><div class="해요체"><div class="높임">재미있으실 거예요</div>재미있을 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">재미있으시고</div>재미있고</div><div class="지만"><div class="높임">재미있으시지만</div>재미있지만</div><div class="는데"><div class="높임">재미있으신데</div>재미있는데</div><div class="면"><div class="높임">재미있으시면</div>재미있으면</div><div class="서"><div class="높임">재미있으셔서</div>재미있어서</div></div></div>	il était intéressant<p class="small">(해요체, registre informel poli)</p>
[sound:재미있을_거예요.mp3]	재미있을 거예요<hr/>재미있으실 거예요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">재미있다</div><div class="불규칙">(형용사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">재미있으십니다</div>재미있습니다</div><div class="해요체"><div class="높임">재미있으세요</div>재미있어요</div></div><div class="과거"><div class="하십시오체"><div class="높임">재미있으셨습니다</div>재미있었습니다</div><div class="해요체"><div class="높임">재미있으셨어요</div>재미있었어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">재미있으실 겁니다</div>재미있을 겁니다</div><div class="해요체"><div class="높임">재미있으실 거예요</div>재미있을 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">재미있으시고</div>재미있고</div><div class="지만"><div class="높임">재미있으시지만</div>재미있지만</div><div class="는데"><div class="높임">재미있으신데</div>재미있는데</div><div class="면"><div class="높임">재미있으시면</div>재미있으면</div><div class="서"><div class="높임">재미있으셔서</div>재미있어서</div></div></div>	il sera intéressant<p class="small">(해요체, registre informel poli)</p>

[sound:전화합니다.mp3]	전화합니다<p class="발음">[전화<span style="font-weight: bold">함</span>니다]</p><hr/>전화하십니다<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">전화하다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">전화하십니다</div>전화합니다</div><div class="해요체"><div class="높임">전화하세요</div>전화해요</div></div><div class="과거"><div class="하십시오체"><div class="높임">전화하셨습니다</div>전화했습니다</div><div class="해요체"><div class="높임">전화하셨어요</div>전화했어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">전화하실 겁니다</div>전화할 겁니다</div><div class="해요체"><div class="높임">전화하실 거예요</div>전화할 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">전화하시고</div>전화하고</div><div class="지만"><div class="높임">전화하시지만</div>전화하지만</div><div class="는데"><div class="높임">전화하시는데</div>전화하는데</div><div class="면"><div class="높임">전화하시면</div>전화하면</div><div class="서"><div class="높임">전화하셔서</div>전화해서</div></div></div>	il téléphone<p class="small">(하십시오체, registre formel poli)</p>
[sound:전화해요.mp3]	전화해요<hr/>전화하세요<p class="fr small">(honorifique)</p><div class="활용"><div class="bloc"><div class="부정사">전화하다</div><div class="불규칙">(동사)</div></div><div class="bloc"><div class="현재"><div class="하십시오체"><div class="높임">전화하십니다</div>전화합니다</div><div class="해요체"><div class="높임">전화하세요</div>전화해요</div></div><div class="과거"><div class="하십시오체"><div class="높임">전화하셨습니다</div>전화했습니다</div><div class="해요체"><div class="높임">전화하셨어요</div>전화했어요</div></div><div class="미래"><div class="하십시오체"><div class="높임">전화하실 겁니다</div>전화할 겁니다</div><div class="해요체"><div class="높임">전화하실 거예요</div>전화할 거예요</div></div></div><div class="bloc"><div class="고"><div class="높임">전화하시고</div>전화하고</div><div class="지만"><div class="높임">전화하시지만</div>전화하지만</div><div class="는데"><div class="높임">전화하시는데</div>전화하는데</div><div class="면"><div class="높임">전화하시면</div>전화하면</div><div class="서"><div class="높임">전화하셔서</div>전화해서</div></div></div>	il téléphone<p class="small">(해요체, registre informel poli)</p>
